0.381964	1.39568e+15	1.99857	0.999846	-5.9897	0.582288	0.0179201	-6.00761	-4.96576e-06
0.38945	1.39561e+15	1.99851	0.99984	-5.98929	0.582255	0.0186294	-6.00791	-5.36652e-06
0.396936	1.39555e+15	1.99846	0.999834	-5.98887	0.582222	0.0193524	-6.00822	-5.79105e-06
0.404422	1.39548e+15	1.9984	0.999828	-5.98845	0.582189	0.0200892	-6.00853	-6.24025e-06
0.411908	1.39541e+15	1.99834	0.999821	-5.98802	0.582155	0.0208397	-6.00885	-6.71507e-06
0.419393	1.39534e+15	1.99828	0.999815	-5.98758	0.58212	0.021604	-6.00918	-7.21646e-06
0.426879	1.39526e+15	1.99822	0.999808	-5.98713	0.582084	0.022382	-6.00951	-7.74538e-06
0.434364	1.39519e+15	1.99815	0.999801	-5.98668	0.582048	0.0231737	-6.00985	-8.30283e-06
0.441848	1.39511e+15	1.99809	0.999794	-5.98622	0.582011	0.0239792	-6.01019	-8.88982e-06
0.449333	1.39504e+15	1.99802	0.999787	-5.98575	0.581974	0.0247984	-6.01054	-9.50735e-06
0.456817	1.39496e+15	1.99796	0.99978	-5.98527	0.581936	0.0256313	-6.01089	-1.01565e-05
0.464301	1.39488e+15	1.99789	0.999773	-5.98478	0.581897	0.0264779	-6.01125	-1.08382e-05
0.471785	1.3948e+15	1.99782	0.999766	-5.98429	0.581858	0.0273383	-6.01162	-1.15537e-05
0.479269	1.39472e+15	1.99775	0.999758	-5.98379	0.581818	0.0282124	-6.01199	-1.2304e-05
0.486752	1.39464e+15	1.99768	0.99975	-5.98328	0.581778	0.0291002	-6.01237	-1.30903e-05
0.494235	1.39455e+15	1.99761	0.999743	-5.98276	0.581736	0.0300017	-6.01275	-1.39135e-05
0.501718	1.39447e+15	1.99754	0.999735	-5.98224	0.581695	0.0309169	-6.01314	-1.47749e-05
0.5092	1.39438e+15	1.99746	0.999727	-5.9817	0.581652	0.0318459	-6.01353	-1.56757e-05
0.516683	1.39429e+15	1.99739	0.999719	-5.98116	0.581609	0.0327886	-6.01394	-1.6617e-05
0.524165	1.3942e+15	1.99731	0.99971	-5.98061	0.581565	0.0337449	-6.01434	-1.76e-05
0.531646	1.39411e+15	1.99723	0.999702	-5.98006	0.581521	0.034715	-6.01475	-1.86259e-05
0.539128	1.39402e+15	1.99716	0.999694	-5.97949	0.581476	0.0356988	-6.01517	-1.96959e-05
0.546609	1.39393e+15	1.99708	0.999685	-5.97892	0.58143	0.0366963	-6.0156	-2.08114e-05
0.55409	1.39383e+15	1.997	0.999676	-5.97834	0.581384	0.0377075	-6.01603	-2.19734e-05
0.56157	1.39374e+15	1.99691	0.999668	-5.97776	0.581337	0.0387324	-6.01646	-2.31834e-05
0.56905	1.39364e+15	1.99683	0.999659	-5.97716	0.58129	0.0397709	-6.01691	-2.44426e-05
0.57653	1.39354e+15	1.99675	0.99965	-5.97656	0.581242	0.0408232	-6.01735	-2.57523e-05
0.58401	1.39344e+15	1.99666	0.99964	-5.97595	0.581193	0.0418892	-6.01781	-2.71138e-05
0.591489	1.39334e+15	1.99658	0.999631	-5.97533	0.581143	0.0429688	-6.01827	-2.85286e-05
0.598968	1.39324e+15	1.99649	0.999622	-5.9747	0.581093	0.0440622	-6.01873	-2.99978e-05
0.606447	1.39314e+15	1.9964	0.999612	-5.97407	0.581042	0.0451692	-6.01921	-3.1523e-05
0.613925	1.39303e+15	1.99631	0.999603	-5.97343	0.580991	0.0462899	-6.01968	-3.31055e-05
0.621403	1.39293e+15	1.99622	0.999593	-5.97278	0.580939	0.0474242	-6.02017	-3.47468e-05
0.628881	1.39282e+15	1.99613	0.999583	-5.97212	0.580886	0.0485723	-6.02065	-3.64481e-05
0.636358	1.39271e+15	1.99604	0.999573	-5.97145	0.580833	0.049734	-6.02115	-3.82111e-05
0.643835	1.3926e+15	1.99595	0.999563	-5.97078	0.580779	0.0509094	-6.02165	-4.00371e-05
0.651312	1.39249e+15	1.99585	0.999553	-5.9701	0.580725	0.0520985	-6.02216	-4.19277e-05
0.658788	1.39238e+15	1.99576	0.999542	-5.96941	0.580669	0.0533012	-6.02267	-4.38842e-05
0.666264	1.39227e+15	1.99566	0.999532	-5.96872	0.580614	0.0545175	-6.02319	-4.59083e-05
0.673739	1.39215e+15	1.99556	0.999521	-5.96801	0.580557	0.0557476	-6.02371	-4.80015e-05
0.681215	1.39203e+15	1.99546	0.99951	-5.9673	0.5805	0.0569913	-6.02424	-5.01652e-05
0.68869	1.39192e+15	1.99536	0.9995	-5.96658	0.580442	0.0582486	-6.02478	-5.24011e-05
0.696164	1.3918e+15	1.99526	0.999489	-5.96585	0.580384	0.0595196	-6.02532	-5.47107e-05
0.703638	1.39168e+15	1.99516	0.999478	-5.96512	0.580325	0.0608042	-6.02587	-5.70956e-05
0.711112	1.39156e+15	1.99506	0.999466	-5.96438	0.580265	0.0621025	-6.02642	-5.95574e-05
0.718585	1.39144e+15	1.99495	0.999455	-5.96363	0.580205	0.0634144	-6.02698	-6.20978e-05
0.726058	1.39131e+15	1.99485	0.999444	-5.96287	0.580144	0.06474	-6.02754	-6.47184e-05
0.733531	1.39119e+15	1.99474	0.999432	-5.9621	0.580082	0.0660792	-6.02812	-6.74207e-05
0.741003	1.39106e+15	1.99463	0.99942	-5.96133	0.58002	0.067432	-6.02869	-7.02066e-05
0.748475	1.39093e+15	1.99452	0.999409	-5.96055	0.579957	0.0687984	-6.02928	-7.30777e-05
0.755947	1.39081e+15	1.99442	0.999397	-5.95976	0.579893	0.0701785	-6.02986	-7.60357e-05
0.763418	1.39068e+15	1.9943	0.999385	-5.95897	0.579829	0.0715722	-6.03046	-7.90823e-05
0.770888	1.39054e+15	1.99419	0.999372	-5.95816	0.579764	0.0729795	-6.03106	-8.22193e-05
0.778358	1.39041e+15	1.99408	0.99936	-5.95735	0.579699	0.0744004	-6.03166	-8.54483e-05
0.785828	1.39028e+15	1.99397	0.999348	-5.95653	0.579633	0.0758349	-6.03228	-8.87712e-05
0.793298	1.39014e+15	1.99385	0.999335	-5.9557	0.579566	0.0772831	-6.03289	-9.21898e-05
0.800767	1.39001e+15	1.99374	0.999323	-5.95487	0.579499	0.0787448	-6.03352	-9.57058e-05
0.808235	1.38987e+15	1.99362	0.99931	-5.95403	0.579431	0.0802202	-6.03415	-9.93211e-05
0.815703	1.38973e+15	1.9935	0.999297	-5.95318	0.579362	0.0817091	-6.03478	-0.000103038
0.823171	1.38959e+15	1.99338	0.999284	-5.95232	0.579292	0.0832116	-6.03543	-0.000106857
0.830638	1.38945e+15	1.99326	0.999271	-5.95146	0.579222	0.0847277	-6.03607	-0.000110781
0.838105	1.38931e+15	1.99314	0.999258	-5.95058	0.579152	0.0862574	-6.03673	-0.000114812
0.845571	1.38916e+15	1.99302	0.999244	-5.9497	0.57908	0.0878007	-6.03738	-0.000118951
0.853037	1.38902e+15	1.99289	0.999231	-5.94882	0.579008	0.0893576	-6.03805	-0.000123201
0.860503	1.38887e+15	1.99277	0.999217	-5.94792	0.578936	0.090928	-6.03872	-0.000127563
0.867968	1.38872e+15	1.99264	0.999204	-5.94702	0.578863	0.0925121	-6.0394	-0.00013204
0.875432	1.38857e+15	1.99252	0.99919	-5.94611	0.578789	0.0941096	-6.04008	-0.000136633
0.882896	1.38842e+15	1.99239	0.999176	-5.94519	0.578714	0.0957208	-6.04077	-0.000141344
0.89036	1.38827e+15	1.99226	0.999162	-5.94426	0.578639	0.0973455	-6.04146	-0.000146176
0.897823	1.38812e+15	1.99213	0.999148	-5.94333	0.578563	0.0989838	-6.04216	-0.00015113
0.905286	1.38797e+15	1.992	0.999133	-5.94239	0.578486	0.100636	-6.04287	-0.000156208
0.912748	1.38781e+15	1.99187	0.999119	-5.94144	0.578409	0.102301	-6.04358	-0.000161412
0.92021	1.38766e+15	1.99173	0.999104	-5.94048	0.578331	0.10398	-6.0443	-0.000166745
0.927671	1.3875e+15	1.9916	0.99909	-5.93952	0.578253	0.105672	-6.04502	-0.000172208
0.935131	1.38734e+15	1.99146	0.999075	-5.93855	0.578174	0.107378	-6.04575	-0.000177804
0.942592	1.38718e+15	1.99133	0.99906	-5.93757	0.578094	0.109098	-6.04649	-0.000183534
0.950051	1.38702e+15	1.99119	0.999045	-5.93659	0.578014	0.110831	-6.04723	-0.000189401
0.957511	1.38685e+15	1.99105	0.99903	-5.93559	0.577933	0.112577	-6.04797	-0.000195407
0.964969	1.38669e+15	1.99091	0.999015	-5.93459	0.577851	0.114338	-6.04873	-0.000201554
0.972428	1.38652e+15	1.99077	0.998999	-5.93358	0.577768	0.116111	-6.04949	-0.000207844
0.979885	1.38636e+15	1.99063	0.998984	-5.93257	0.577685	0.117898	-6.05025	-0.000214279
0.987342	1.38619e+15	1.99049	0.998968	-5.93154	0.577602	0.119699	-6.05102	-0.000220862
0.994799	1.38602e+15	1.99035	0.998952	-5.93051	0.577517	0.121513	-6.0518	-0.000227595
1.00226	1.38585e+15	1.9902	0.998936	-5.92947	0.577432	0.123341	-6.05258	-0.000234479
1.00971	1.38568e+15	1.99006	0.99892	-5.92843	0.577347	0.125182	-6.05337	-0.000241518
1.01717	1.38551e+15	1.98991	0.998904	-5.92737	0.57726	0.127036	-6.05416	-0.000248713
1.02462	1.38533e+15	1.98976	0.998888	-5.92631	0.577173	0.128905	-6.05496	-0.000256066
1.03207	1.38516e+15	1.98961	0.998872	-5.92525	0.577086	0.130786	-6.05577	-0.000263581
1.03953	1.38498e+15	1.98946	0.998855	-5.92417	0.576997	0.132681	-6.05658	-0.000271259
1.04698	1.3848e+15	1.98931	0.998839	-5.92309	0.576908	0.13459	-6.0574	-0.000279102
1.05443	1.38462e+15	1.98916	0.998822	-5.922	0.576819	0.136512	-6.05822	-0.000287113
1.06188	1.38444e+15	1.98901	0.998805	-5.9209	0.576728	0.138447	-6.05905	-0.000295294
1.06934	1.38426e+15	1.98885	0.998788	-5.91979	0.576638	0.140396	-6.05989	-0.000303648
1.07679	1.38408e+15	1.9887	0.998771	-5.91868	0.576546	0.142359	-6.06073	-0.000312176
1.08424	1.3839e+15	1.98854	0.998754	-5.91756	0.576454	0.144335	-6.06157	-0.000320882
1.09169	1.38371e+15	1.98838	0.998737	-5.91643	0.576361	0.146324	-6.06243	-0.000329768
1.09913	1.38352e+15	1.98823	0.998719	-5.9153	0.576267	0.148327	-6.06328	-0.000338835
1.10658	1.38334e+15	1.98807	0.998702	-5.91415	0.576173	0.150343	-6.06415	-0.000348087
1.11403	1.38315e+15	1.98791	0.998684	-5.91301	0.576078	0.152372	-6.06502	-0.000357526
1.12148	1.38296e+15	1.98774	0.998666	-5.91185	0.575982	0.154415	-6.0659	-0.000367154
1.12892	1.38277e+15	1.98758	0.998648	-5.91068	0.575886	0.156472	-6.06678	-0.000376974
1.13637	1.38257e+15	1.98742	0.99863	-5.90951	0.575789	0.158542	-6.06767	-0.000386988
1.14382	1.38238e+15	1.98725	0.998612	-5.90833	0.575692	0.160625	-6.06856	-0.000397199
1.15126	1.38218e+15	1.98709	0.998594	-5.90715	0.575594	0.162722	-6.06946	-0.00040761
1.1587	1.38199e+15	1.98692	0.998575	-5.90595	0.575495	0.164832	-6.07037	-0.000418222
1.16615	1.38179e+15	1.98676	0.998557	-5.90475	0.575395	0.166955	-6.07128	-0.000429038
1.17359	1.38159e+15	1.98659	0.998538	-5.90354	0.575295	0.169092	-6.07219	-0.000440061
1.18103	1.38139e+15	1.98642	0.998519	-5.90233	0.575194	0.171243	-6.07312	-0.000451294
1.18847	1.38119e+15	1.98625	0.998501	-5.9011	0.575092	0.173406	-6.07405	-0.000462739
1.19592	1.38099e+15	1.98607	0.998482	-5.89987	0.57499	0.175583	-6.07498	-0.000474398
1.20336	1.38078e+15	1.9859	0.998462	-5.89864	0.574887	0.177774	-6.07592	-0.000486274
1.2108	1.38058e+15	1.98573	0.998443	-5.89739	0.574784	0.179978	-6.07687	-0.000498371
