#R	M		Pc	RhoC		y(r)?	beta		lovek2		Lam
12.0993	0.59334	15.3973	0.303735	0.966753	0.0724125	0.0966653	32367.6
12.0902	0.600514	15.6984	0.305679	0.957208	0.0733434	0.0972482	30548.2
12.0855	0.607666	16.0017	0.307614	0.950404	0.0742458	0.0975548	28827
12.0733	0.614795	16.3072	0.309542	0.93898	0.0751924	0.0983112	27267.3
12.0659	0.6219	16.615	0.311462	0.930567	0.0761079	0.0987655	25784.9
12.0582	0.628979	16.9249	0.313373	0.922589	0.0770238	0.099169	24387
12.0507	0.636036	17.2371	0.315275	0.913786	0.0779366	0.0996525	23104.1
12.0438	0.643066	17.5514	0.317169	0.905236	0.0788427	0.100107	21906.2
12.038	0.650077	17.8679	0.319054	0.897446	0.0797411	0.100482	20777.2
12.0315	0.657056	18.1865	0.32093	0.890182	0.0806407	0.100798	19705.5
12.0248	0.664005	18.5073	0.322798	0.882179	0.0815388	0.101184	18715.4
12.0195	0.670933	18.8302	0.324656	0.875352	0.0824261	0.101451	17776.3
12.0129	0.677833	19.1552	0.326505	0.867486	0.0833194	0.101815	16904
12.0098	0.68471	19.4823	0.328346	0.861336	0.0841868	0.102013	16082.1
12.0041	0.691552	19.8114	0.330177	0.854655	0.0850683	0.102253	15301.9
11.9992	0.698372	20.1427	0.332	0.847016	0.085942	0.102588	14587.4
11.9947	0.705162	20.4759	0.333814	0.841345	0.0868102	0.102724	13890.8
11.9903	0.711927	20.8112	0.33562	0.834742	0.0876752	0.102951	13248.1
11.9891	0.718665	21.1486	0.337417	0.829588	0.0885141	0.103042	12643.3
11.9819	0.72537	21.4879	0.339205	0.821841	0.0893931	0.103366	12071.7
11.9777	0.732048	21.8293	0.340986	0.815696	0.0902479	0.103539	11529.9
11.9741	0.738702	22.1726	0.342758	0.809963	0.0910957	0.103671	11017.3
11.9733	0.745324	22.5179	0.344523	0.805999	0.0919184	0.103638	10529.7
11.967	0.751918	22.8652	0.34628	0.798515	0.0927803	0.103927	10077.6
11.9635	0.758484	23.2145	0.34803	0.793769	0.0936178	0.103956	9637.51
11.9631	0.76502	23.5657	0.349773	0.789407	0.0944279	0.103958	9231.38
11.9563	0.771529	23.9188	0.351509	0.783065	0.0952853	0.104125	8837.65
11.9541	0.778007	24.2738	0.353239	0.778397	0.0961035	0.104147	8469.53
11.9509	0.784458	24.6308	0.354962	0.77344	0.0969261	0.104191	8119.64
11.9503	0.790879	24.9897	0.356678	0.769703	0.0977241	0.104128	7788.75
11.947	0.797269	25.3504	0.358387	0.764898	0.0985411	0.104154	7473.05
11.9439	0.803628	25.7131	0.360089	0.759931	0.0993529	0.104196	7175.57
11.9415	0.809962	26.0776	0.361784	0.754816	0.100156	0.104253	6896.3
11.9383	0.816267	26.444	0.363473	0.751167	0.100962	0.104166	6619.65
11.9361	0.822541	26.8122	0.365154	0.74704	0.101758	0.104128	6362.6
11.933	0.828786	27.1823	0.366829	0.739778	0.102556	0.10438	6133.61
11.9302	0.835	27.5542	0.368496	0.736984	0.10335	0.104212	5892.18
11.928	0.841185	27.928	0.370157	0.733008	0.104135	0.104157	5670.39
11.9254	0.847339	28.3035	0.371811	0.728304	0.104919	0.104168	5462.16
11.9236	0.853469	28.6809	0.373458	0.725095	0.105695	0.104042	5258.42
11.9206	0.859565	29.0601	0.375098	0.720476	0.106476	0.104041	5068.19
11.9181	0.865635	29.4411	0.376732	0.717063	0.10725	0.10393	4882.64
11.9174	0.871674	29.8238	0.378359	0.713989	0.108005	0.103798	4708.44
11.9155	0.877685	30.2084	0.379979	0.710545	0.108767	0.103693	4541.28
11.913	0.883666	30.5947	0.381593	0.707644	0.109531	0.103536	4378.36
11.9117	0.889619	30.9827	0.3832	0.703899	0.110281	0.103461	4228.37
11.9093	0.895542	31.3725	0.384802	0.700673	0.111038	0.103334	4081.2
11.9083	0.901438	31.7641	0.386397	0.698371	0.111778	0.103131	3940.19
11.9061	0.907304	32.1574	0.387985	0.694844	0.112526	0.103032	3807.23
11.9041	0.913143	32.5524	0.389569	0.691174	0.11327	0.102947	3680.91
11.9027	0.91895	32.9492	0.391146	0.688474	0.114003	0.102779	3558.2
11.901	0.924732	33.3476	0.392718	0.685558	0.114737	0.102629	3440.79
11.8994	0.930474	33.7478	0.394284	0.68261	0.115465	0.102483	3328.99
11.8976	0.936207	34.1496	0.395845	0.679707	0.116194	0.102332	3221.13
11.8958	0.941901	34.5532	0.397401	0.677387	0.116918	0.102131	3116.45
11.8942	0.947568	34.9584	0.398952	0.674448	0.117638	0.101984	3017.89
11.8925	0.953206	35.3654	0.400498	0.672402	0.118354	0.101761	2921.3
11.8909	0.958816	35.7739	0.40204	0.66973	0.119067	0.101593	2830.17
11.8896	0.964399	36.1842	0.403577	0.667167	0.119773	0.101419	2743
11.8879	0.969951	36.5961	0.40511	0.665127	0.12048	0.101198	2657.64
11.8863	0.975477	37.0097	0.406638	0.662501	0.121183	0.101028	2577.2
11.8846	0.980976	37.4249	0.408161	0.659871	0.121883	0.100859	2499.83
11.8832	0.986446	37.8417	0.40968	0.6577	0.122577	0.100654	2424.85
11.8819	0.991887	38.2602	0.411194	0.655839	0.123268	0.100423	2352.33
11.8804	0.997304	38.6803	0.412703	0.651991	0.123956	0.100361	2286.29
11.8785	1.00269	39.102	0.414208	0.651448	0.124645	0.100019	2216.22
11.8769	1.00805	39.5254	0.415708	0.649497	0.125328	0.0997979	2151.77
11.8762	1.01338	39.9503	0.417203	0.646912	0.125999	0.0996358	2091.68
11.874	1.01868	40.3768	0.418694	0.645903	0.126681	0.0993357	2029.8
11.8725	1.02396	40.805	0.42018	0.643621	0.127354	0.0991459	1972.97
11.8711	1.02921	41.2347	0.421661	0.642415	0.128022	0.0988697	1916.65
11.8693	1.03444	41.666	0.423138	0.639899	0.128692	0.0986995	1864.1
11.8678	1.03963	42.0989	0.42461	0.638242	0.129354	0.0984627	1812.55
11.8667	1.0448	42.5333	0.426077	0.636857	0.130009	0.0982068	1762.69
11.865	1.04994	42.9694	0.42754	0.635691	0.130668	0.0979316	1713.9
11.8635	1.05506	43.4069	0.428999	0.633572	0.131321	0.097736	1668.4
11.8629	1.06015	43.8461	0.430453	0.63341	0.131961	0.0973903	1622.57
11.8605	1.06521	44.2868	0.431902	0.630824	0.132618	0.0972285	1580.12
11.859	1.07024	44.729	0.433347	0.628621	0.133261	0.097043	1539.4
11.8574	1.07526	45.1728	0.434788	0.627703	0.133904	0.0967555	1498.34
11.856	1.08024	45.618	0.436224	0.626083	0.134541	0.0965267	1459.75
11.8545	1.08519	46.0649	0.437657	0.624574	0.135175	0.0962906	1422.36
11.853	1.09013	46.5132	0.439085	0.62394	0.135807	0.0959868	1385.18
11.8516	1.09504	46.9631	0.440508	0.620368	0.136435	0.0959137	1352.56
11.8498	1.09993	47.4145	0.441928	0.620824	0.137064	0.0955271	1316.49
11.8485	1.10478	47.8674	0.443344	0.61915	0.137685	0.0953101	1284.17
11.8469	1.10961	48.3217	0.444756	0.618221	0.138305	0.0950353	1251.98
11.8453	1.11442	48.7776	0.446164	0.617116	0.138922	0.0947762	1221.09
11.8439	1.1192	49.235	0.447569	0.616505	0.139536	0.0944814	1190.77
11.8423	1.12396	49.6939	0.448969	0.613737	0.140147	0.0943513	1163.42
11.8408	1.12869	50.1542	0.450367	0.614985	0.140754	0.0939198	1133.33
11.8393	1.13339	50.616	0.45176	0.613594	0.141359	0.0936889	1106.55
11.8377	1.13807	51.0793	0.45315	0.611932	0.141963	0.093479	1080.82
11.8338	1.14274	51.5441	0.454537	0.608154	0.142591	0.0934125	1056.47
11.8323	1.14737	52.0103	0.45592	0.609322	0.143188	0.092995	1030.01
11.8334	1.15198	52.478	0.457299	0.60977	0.14375	0.0926513	1006.3
11.8308	1.15656	52.9472	0.458675	0.608217	0.144353	0.0924327	983.126
11.8299	1.16112	53.4178	0.460048	0.607947	0.144934	0.0921322	960.443
11.8282	1.16566	53.8898	0.461417	0.606858	0.145521	0.0918885	938.737
11.8267	1.17017	54.3633	0.462782	0.605256	0.146102	0.091685	918.169
11.8249	1.17466	54.8382	0.464144	0.605484	0.146686	0.0913479	896.749
11.8232	1.17913	55.3145	0.465502	0.605039	0.147264	0.0910628	876.531
11.8217	1.18357	55.7923	0.466857	0.603707	0.147837	0.0908442	857.605
11.8199	1.18799	56.2715	0.468208	0.603096	0.148412	0.090573	838.6
11.8183	1.19238	56.7521	0.469556	0.600108	0.148981	0.0904746	821.832
11.8167	1.19675	57.2342	0.4709	0.602599	0.149548	0.0899879	802.018
11.8156	1.2011	57.7176	0.472241	0.601995	0.150106	0.089727	784.96
11.8147	1.20543	58.2025	0.473579	0.601007	0.150658	0.089496	768.702
11.8117	1.20973	58.6887	0.474912	0.599404	0.151234	0.0892946	752.461
11.81	1.21402	59.1764	0.476243	0.600033	0.151791	0.0889483	735.895
11.8083	1.21827	59.6655	0.47757	0.599409	0.152345	0.0886911	720.513
11.8068	1.22251	60.1559	0.478894	0.59863	0.152894	0.0884479	705.739
11.8022	1.22672	60.6477	0.480215	0.596294	0.153482	0.0882907	691.104
