Mass (M_sun)) 	 Radius (km) 
0.14781464655312695	19.88661802433384
0.15026429785069584	19.455509305306062
0.15276897659696867	19.04733091240934
0.15532855708004814	18.66243347768746
0.15794291883264094	18.297383168035896
0.16061194704182136	17.951717646230186
0.16333553252289912	17.62441741785368
0.1661135700886822	17.313434833177965
0.1689459638587216	17.018262474329063
0.1718326229322459	16.737517504289652
0.17477346017497844	16.470420508365198
0.1777683941744369	16.21558657545546
0.1808173530284694	15.973266196480933
0.18392026308621454	15.742642893417804
0.1870770622763067	15.521633196369859
0.19028768732641468	15.31129456765674
0.19355208132340088	15.109630932889807
0.19687019049304175	14.917292704959882
0.2002419641153016	14.733262296415404
0.20366735290971505	14.556287213588236
0.20714630872890674	14.387240542543761
0.21067878632721307	14.224398267042584
0.21426473954017222	14.068282262276666
0.21790412491762043	13.918579934577801
0.22159689522443898	13.77458994994373
0.2253430022627571	13.636293881290815
0.22914239854810806	13.50255631356271
0.23299503170088331	13.374317734837632
0.23690084788617435	13.250354194799398
0.24085978733625424	13.131266633468893
0.24487178910016089	13.015490796242542
0.2489367842389852	12.904658823518028
0.2530546988247751	12.797297406875288
0.2572297766554332	12.693292562989184
0.2614946290936124	12.59228895037862
0.2658841088292187	12.493286426543953
0.2704233816890928	12.395721463882953
0.275132235286344	12.300277084550542
0.28002723657460155	12.206484163101157
0.2851227813949747	12.114652645547602
0.29043171886519115	12.025139036946012
0.2959657415749111	11.937443991841274
0.30173564485010795	11.851247554646513
0.3077514964043322	11.767562876331521
0.31402271304277574	11.686608289380043
0.3205581958170033	11.608466432268568
0.3273663824395894	11.53270074177163
0.33445523805104455	11.460279755417517
0.34183238661051113	11.389726229537672
0.3495050239081729	11.322538279824693
0.35748004927987953	11.258292105514178
0.3657639744930124	11.197171522308821
0.37436302799785975	11.138602889242616
0.38328308162029995	11.083464870807072
0.39252972107351974	11.031148438187847
0.4021081975136341	10.982262811225414
0.4120234598610482	10.935301344457383
0.4222801448654865	10.892146953207414
0.4328825486660246	10.850581971025987
0.44383468284157623	10.812707068771212
0.45514017973465815	10.777570738965073
0.4668023808016279	10.745592625841574
0.47882425139303103	10.715359345523725
0.491208405493074	10.688662149694187
0.5039571130309449	10.663592395126885
0.5170722373782756	10.641693945135385
0.5305552650815183	10.621088083305436
0.544407293686122	10.603593627332462
0.5586290006466769	10.588439394458398
0.5732206263501927	10.574648797813516
0.5881819850073424	10.563044716577068
0.6035124423518725	10.553677973869105
0.6192108998295706	10.54632102499619
0.6352757805882773	10.54035527928584
0.6517050245888764	10.536221133387532
0.6684960713468884	10.5333216779869
0.6856458548976341	10.53169545728348
0.7031507912375035	10.53221470341888
0.7210067708708773	10.534249591238297
0.7392091491675209	10.53653527028079
0.7577527416129386	10.540460913950817
0.7766318170244348	10.545470820982707
0.7958400907946434	10.551494138897983
0.8153707299057643	10.558486694337205
0.8352163548788145	10.566243121124973
0.8553690166108068	10.574669948658537
0.8758202174364313	10.584242172740366
0.8965609284684384	10.594234204519262
0.917581549677515	10.604628229665657
0.9388718681945283	10.616202219726365
0.9604174560439189	10.628225801006893
0.9821983752362534	10.640252432690511
1.0041937336791438	10.652214904489636
1.026382131027006	10.66522538049321
1.0487417154552394	10.677253539210996
1.0712502442098342	10.690403386036362
1.093885139454017	10.703311369210613
1.1166235563636988	10.71625230837131
1.1394424347687164	10.72921568661899
1.1623185687733506	10.741680945581132
1.1852286662782492	10.753651552421058
1.2081494126810046	10.766155243953001
1.2310575329492008	10.777566443687201
1.25392985632114	10.78935080533399
1.2767433751632185	10.800278170122805
1.2994753062199416	10.810584043777821
1.3221031504796157	10.821230729098872
1.344604748585746	10.829683961186896
1.3669583381778634	10.83824033542476
1.3891426038925825	10.846428703673894
1.4111367296873591	10.854237412176591
1.4329204454192848	10.86123900347686
1.4544740693304377	10.866449192245922
1.4757785513523896	10.871492871958404
1.4968155112342962	10.876203353198692
1.517567269345451	10.87933069457367
1.538016881185268	10.88223611832542
1.5581481617387611	10.883360016510817
1.577945710285702	10.884345413836588
1.597394930961961	10.883656764043778
1.6164820452404025	10.882679959271128
1.6351941113437456	10.881232976853605
1.6535190267448807	10.878288424713709
1.6714455375869632	10.874317348906503
1.6889632413764213	10.869637972918953
1.7060625838399825	10.864293508025924
1.722734859469124	10.856665555575017
1.7389722002844634	10.849525315573743
1.7547675728104237	10.840542315024802
1.7701147594405033	10.831311612943542
1.7850083513914292	10.82053080237452
1.7994437270581567	10.80957102092763
1.8134170399780412	10.797286406320868
1.8269251923743755	10.784211519269352
1.8399658205209908	10.770228025991043
1.852537267499863	10.755220759989982
1.8646385609113756	10.73927166228435
1.8762693902706158	10.722417604102784
1.8874300772439687	10.70524324375114
1.898121552939492	10.686683667306745
1.908345329272136	10.667438809321823
1.9181034722090202	10.64753536560252
1.9273985739116035	10.627261775157967
1.9362337272552805	10.605341022705032
1.94461249584769	10.58326290127653
1.9525388854963195	10.56028752622872
1.9600173246483361	10.536481552177305
1.9670526273423066	10.512323673122259
1.9736499738790856	10.487262889600759
1.9798148824590676	10.461602509037885
1.9855531849001673	10.435355567567472
1.9908710206166758	10.40848315149889
1.9957749039942532	10.381260150839259
2.000271639469755	10.352675051682303
2.004368252346451	10.324644174008482
2.008071958855947	10.295594912510172
2.011390139391967	10.265633164317851
2.0143303157237464	10.235552137076352
2.0169001315022244	10.205609104102685
2.0191073360612326	10.175229415409063
2.020959762312413	10.143364384144418
2.022465315369127	10.112218333523668
2.0236319523550037	10.079635670290937
