Mass (M_sun)) 	 Radius (km) 
0.1583925346765107	19.87025099875897
0.1613235891466244	19.456129086326186
0.16433366449196876	19.064487682034443
0.1674191952199462	18.69535722821618
0.17057561749004052	18.346689856451828
0.17379790912990728	18.018354675375306
0.17708062340601285	17.708269338986213
0.18041788616159884	17.415061900860625
0.18380341114217194	17.139310169605125
0.18723050331356075	16.879222800300848
0.19069205999505554	16.63370251467967
0.19418057618018714	16.402442839784417
0.19768814238254695	16.1834033357514
0.20120644315978886	15.977386764024565
0.20472675725504091	15.782302469533315
0.20823995140145782	15.597591432989852
0.21173647567175202	15.423542742303168
0.21520635336499694	15.258601262919617
0.21863916371163594	15.102430621667187
0.2220240292713588	14.954558700294314
0.22534959003022922	14.814611032038375
0.22860396592443594	14.682213654299872
0.23177471884221354	14.556259365127392
0.23484878511090446	14.436519604351156
0.2378124013151585	14.323478655297155
0.24065098278278432	14.216246021087445
0.24334897242021358	14.115243855477276
0.2458896061596451	14.019312599185344
0.24825458014534899	13.928707484812008
0.25042352512813354	13.844259974176197
0.25237314044324627	13.765194776813404
0.25407564667428423	13.69161191088702
0.25549558090457875	13.62532632882726
0.2565814187987433	13.566683973869754
0.25730975393091327	13.517302221229516
0.2579535918120581	13.464468220360365
0.25862560890692027	13.406477393091928
0.25936911964215487	13.343444382459586
0.26021453793719473	13.275305046645038
0.2611867013439739	13.201301300124483
0.2623074654814294	13.121437467672706
0.2635968765315934	13.037295900200506
0.2650737576877059	12.947685194220451
0.2667560981054493	12.8532903955357
0.2686611575840519	12.755288902131928
0.27080564472255014	12.65325677999164
0.2732056927546892	12.547281573077633
0.27587695808330864	12.439280314106542
0.278834523855127	12.32848334905082
0.2820930140925345	12.216238334141504
0.2856664577156107	12.103328917377508
0.2895683647575252	11.989176336434179
0.29381169808484453	11.876229469181043
0.29840881215831366	11.762468578925743
0.3033715655511562	11.651497903322042
0.30871121255169504	11.541625303320716
0.3144384528447593	11.433621097987164
0.3205635218234351	11.329424323546364
0.3270960546324967	11.227640383336153
0.33404524474870817	11.12936983004076
0.3414198274840545	11.0352386159617
0.3492280173421183	10.943732205035042
0.3574777061783408	10.858230275253431
0.36617629050828215	10.775645820056308
0.3753308157669647	10.697607641800003
0.38494798085095067	10.625252367388226
0.39503405184463725	10.555528796123019
0.4055950505949736	10.491694966369264
0.4166365334369208	10.432369629182345
0.4281638308366647	10.377292335369992
0.4401818108064465	10.326577322684548
0.4526951027584374	10.28020854078893
0.46570785284285326	10.237628525935941
0.4792239531164604	10.19963856781168
0.4932467730611076	10.165650555848496
0.5077794025600968	10.13557256509711
0.5228243587209241	10.109588343442901
0.5383838188500708	10.087233925763028
0.5544594054313405	10.06737873372865
0.5710522304258547	10.051343998355684
0.588162933105684	10.038171930735158
0.6057914870462001	10.028691939868297
0.6239373276316598	10.02221215647326
0.642599291352848	10.017512681802236
0.6617754948236193	10.016309584770323
0.6814633941446447	10.017231254050083
0.7016597642511051	10.019498837473678
0.7223606337917091	10.025292256123702
0.7435612618487715	10.032493541360433
0.7652561245949658	10.042220433228442
0.7874389071217159	10.05346829632201
0.8101024837478327	10.066383113577015
0.833238889356431	10.080643303896139
0.8568393103025449	10.096704803389574
0.8808940775313433	10.114482236872394
0.9053926639273371	10.13321604465623
0.9303236793772036	10.152730928041862
0.955674851846182	10.17412037645635
0.9814330710609228	10.19622334138811
1.0075843635162898	10.21922058576256
1.0341139052227275	10.242252182493566
1.0610060574578144	10.26668877095353
1.0882443141031592	10.291623021594003
1.1158090781979022	10.316701573472875
1.1436739183403903	10.342637474320183
1.171810002329652	10.369310201926536
1.2001874305976317	10.395534590140736
1.2287753183867949	10.423237434438303
1.2575418860207488	10.449644711352228
1.2864544721530806	10.476473252140686
1.3154796231257837	10.503263905990654
1.3445831898597118	10.529705239755017
1.3737303508046457	10.556316361393101
1.4028857308747098	10.582609701202912
1.432013470990236	10.608288873057697
1.461077299389718	10.633300366968275
1.490040613536952	10.658379267655931
1.5188665685912566	10.682346945885955
1.5475181440061339	10.70624931139421
1.5759582185371146	10.729269159217942
1.6041496474491417	10.751258526763685
1.6320553398090454	10.772332611289766
1.6596382837579167	10.792209530832597
1.686861648584516	10.811306135857347
1.7136887867207755	10.829711921089237
1.740083293153182	10.847293665073273
1.7660090329746139	10.862527021010347
1.7914301292018557	10.878294774363951
1.8163109967563644	10.891549395497371
1.840616276372534	10.904219213218793
1.8643108111791094	10.915264515046315
1.8873595848947329	10.92521271398666
1.9097275872551958	10.933440618143628
1.9313796958479585	10.941170876077773
1.952280440689123	10.946297882838602
1.9723937728127747	10.950520478789885
1.9916826882959346	10.953274403000915
2.010108709701002	10.954360032313064
2.0276312496282687	10.954264193560585
2.0442066514665	10.952279736433024
2.059786778367944	10.948290386972529
2.074316987398889	10.943290442510873
2.0877328115283773	10.936317920970575
2.099954250559467	10.927271804984617
2.1108748687662287	10.916698748946626
2.1203366324317177	10.904338285373179
2.1280491899577467	10.890270111999355
2.133611013268864	10.87429845902836
2.1370037192144307	10.857242106109785
2.1383384723018932	10.837585719212582
2.137773991011733	10.817255750224756
2.1356268597333576	10.79549257370111
2.132213172802636	10.772445470138283
2.1277664304113637	10.748271692399067
2.1224596744911763	10.723268736619035
2.116424371746676	10.696269789274234
2.109762866784556	10.669267265183468
2.102556558812024	10.640310190653846
2.0948714841832574	10.610633754510117
2.0867620888618097	10.581356773463925
2.0782739508886676	10.550217821781295
2.0694457488193647	10.51858581261849
2.060310706306839	10.486294422537346
2.0508976605321503	10.45335771704428
2.041231933118602	10.420350013862327
2.031335937142684	10.386281855228585
