Mass (M_sun)) 	 Radius (km) 
0.15670402605367262	19.95195653363865
0.1595918474129099	19.529512200615628
0.16257420111264767	19.1292265932915
0.16566714064769086	18.747355036768326
0.16888367332082876	18.383282904282446
0.17223505345946674	18.03468271421306
0.17573121332308636	17.701693571762696
0.1793812963004611	17.383324109453657
0.18319387786250557	17.079248122728938
0.18717699569205537	16.788444023492843
0.19133837066920048	16.51027767289701
0.19568548937492705	16.24564435653704
0.2002254614467257	15.993300586292593
0.20496542924368313	15.753543702989514
0.209912175298956	15.525561168333333
0.21507242932884316	15.309253068854233
0.22045288968407176	15.103430095777446
0.22605997978131	14.908600065345679
0.23190019529670536	14.72423961035445
0.23797992087473613	14.550227775791779
0.24430535980104895	14.386276945952641
0.2508828388142896	14.230713507448547
0.25771850312854966	14.08536651962067
0.26481840155442804	13.948365364862497
0.2721887061849684	13.820403119581785
0.27983533647222286	13.699612262493964
0.2877642443391905	13.587294241684004
0.2959813730645034	13.482289959942463
0.3044924300774545	13.384284944606238
0.3133032801136451	13.293280101469671
0.32241948779892093	13.208648306894034
0.3318466963472658	13.130447807588649
0.3415903680980744	13.058247489138697
0.3516558681790135	12.992273479749864
0.3620485071574509	12.931404531566269
0.3727733744074676	12.874573781029813
0.3838355303465791	12.824476728154346
0.3952397906858745	12.778470640750921
0.4069908663274566	12.736519818495575
0.41909330115358356	12.700218254458361
0.4315513599448254	12.667217659823015
0.4443692603040261	12.637397861951682
0.457550804087224	12.61171376844665
0.47109971702764497	12.590393285814983
0.48501943289936567	12.571607806607007
0.4993130244881651	12.55652110398031
0.5139834033213602	12.543597029596343
0.5290331519384044	12.535240072622873
0.5444644513291936	12.527732503401495
0.5602792214818396	12.52423506089502
0.5764790359745746	12.522266553077891
0.593065088847174	12.52237967555248
0.6100381652700692	12.524567360063068
0.6273986503190001	12.529663701512263
0.6451465356574703	12.53570614406046
0.6632813774485089	12.544504335746518
0.6818022843413326	12.554494426136916
0.6949855165457584	12.561206967753646
0.6965299870703903	12.5532596918371
0.6985452875959395	12.540588830364609
0.701048713366425	12.52542640220819
0.7040266648807953	12.507254534874592
0.7075209182009284	12.486567095399463
0.7115240085232403	12.464287960554524
0.7160444357246076	12.440677951088752
0.7210808748707981	12.415439117813152
0.7266918144334295	12.388610988180151
0.7328362673261463	12.3615640826582
0.7395233372195714	12.333212091453243
0.7468520308915183	12.304592850077817
0.7547107702974636	12.275245719990608
0.7631703306700256	12.245665140871274
0.7722787752251712	12.216616193436693
0.7819235654211266	12.188251867025121
0.792173412647875	12.158666447530797
0.802986466777173	12.1299890186642
0.8143743344191858	12.10256590453869
0.8263902944912719	12.075511871887862
0.8389741467785891	12.049250662662313
0.8521354297856576	12.024269349799262
0.8659064616621892	11.999622566246162
0.8801690162642303	11.9761828661497
0.8950190795691021	11.954238149809596
0.9103459781723517	11.932582776501341
0.926235240177797	11.912596725098359
0.9425863166356377	11.893534615273298
0.9594274478743317	11.87559387375988
0.9768137152146078	11.859233309920237
0.9945372506557791	11.84332762201049
1.0128068608290746	11.829218934019202
1.0313819754396245	11.815484554917274
1.050436041881356	11.803240304849462
1.0698318245181633	11.792209261810081
1.0895510559927264	11.781204416698356
1.1096226985030566	11.7714174913769
1.1299862461040941	11.762561747665078
1.1506571440218434	11.754510495353605
1.171563436380622	11.746704119383377
1.1926822715378411	11.739699031260654
1.2140377101722537	11.733591954126316
1.2355686947945153	11.727722846599482
1.2572870973050703	11.72235550367129
1.2791218495958079	11.717295108891623
1.3010498251402596	11.712299219003317
1.3230469152500977	11.707532574923192
1.3451243087357403	11.703212234226509
1.3672513142935607	11.698636223014889
1.3894123199650503	11.694511303603692
1.411546792661894	11.690195345990578
1.433633554900838	11.686222366935779
1.4556495916552392	11.680666192139524
1.4776381266768024	11.676637116559688
1.4994813122495267	11.671665653534925
1.521221883110186	11.666552806767587
1.542777863111917	11.660494793607297
1.5642221331571686	11.655254071759988
1.5854734547237086	11.64924410388815
1.6064602400762256	11.64224708782259
1.6273024302562005	11.635564971895095
1.6478668138682921	11.628198353954506
1.6681693942736513	11.620194738604361
1.6882088151959058	11.611491184919597
1.7079240779183866	11.602257870421896
1.7273754530486076	11.59262953323562
1.746511947455664	11.582567534678928
1.765297763621052	11.572187521022807
1.7837218080880044	11.560280688590643
1.8018250233139559	11.547617288517326
1.8195472560110333	11.535476454397234
1.8368817135869202	11.521731909515346
1.8538444123110054	11.507722652664743
1.870389797301082	11.493258044774837
1.8865572980275624	11.477657479784108
1.9022971595785527	11.461594741649698
1.9176052755761166	11.445210674869255
1.9325214869991199	11.427703678454092
1.9469994591331565	11.409625367155533
1.9610374096680074	11.391215764839055
