Mass (M_sun)) 	 Radius (km) 
0.14277923707939758	19.709876449686234
0.14447501516854883	19.363672274383376
0.14604379993916203	19.05431000390916
0.1474313895169437	18.784469121546383
0.14866873575236317	18.544489867976086
0.1499069446252102	18.306207308513766
0.15119041707137573	18.066307506898973
0.1525418220350888	17.822045639868527
0.15397728211140257	17.57423497869308
0.1555098458439924	17.32270199381626
0.15715090520618724	17.067519107811393
0.1589108134432037	16.810387449113467
0.1607992233724979	16.551272660594268
0.1628252855932645	16.291320165910808
0.1649977644471403	16.03123569584795
0.16732510346225993	15.77363799125219
0.16981544908455848	15.517626123851803
0.17247673579612713	15.265276900004569
0.1753166812928661	15.01529261962021
0.1783427507992125	14.771401939285397
0.18156225830937603	14.53355110648227
0.18498233677452228	14.301297140289693
0.1886098971878615	14.07626098205381
0.19245174980926671	13.857547702950995
0.19651451855503016	13.647519460698119
0.20080467445341454	13.44432653866397
0.20532860751333437	13.250260620457873
0.21009252187064376	13.063705768901642
0.2151025537572733	12.886244839148041
0.2203647492604858	12.716357621434934
0.22588500189414643	12.555332128325283
0.23166918113987423	12.403135202441298
0.23772306689422626	12.258293879834333
0.24405231942726072	12.122218176693922
0.250662585906421	11.993281944520271
0.25755943959043953	11.872438550998137
0.2647483415021029	11.75929840462968
0.2722347250441231	11.653443287416861
0.28002396037956984	11.554308945483259
0.2881213343786671	11.461548237234958
0.2965320288066701	11.376175302752527
0.30526117273683145	11.295654039651314
0.31431379773940293	11.22266911965631
0.3236948311909715	11.154641875258914
0.3334090867480629	11.092297409326768
0.3434612436321547	11.035406568748147
0.3538558483535172	10.984258830019813
0.36459729731478757	10.936682460349596
0.3756898204062717	10.893657034585058
0.38713746761187573	10.855612306482938
0.39894408467183834	10.82167555266672
0.4111133025561753	10.792293704076616
0.4236485191330465	10.76546871967078
0.43655287872913096	10.742735380774253
0.44982925676732816	10.72329632033496
0.4634802362621226	10.706576567397084
0.47750809635865193	10.693468927501328
0.49191479513855957	10.683579809660213
0.5067019353899438	10.67553880494256
0.5218707507517019	10.67057053321685
0.5374220853597877	10.668281765185288
0.5533564070780688	10.667571643492172
0.5696737514765241	10.670207024201158
0.586373691298546	10.673556211073802
0.6034553758155524	10.67917509808404
0.6209174759061067	10.68667228837583
0.6387581478951434	10.696236341699144
0.6569750979553682	10.706367214035343
0.675565449056274	10.71813128931808
0.694525864320693	10.732236338559757
0.7138524058363077	10.746506763501497
0.7335406249483875	10.762208831798338
0.7535855064340461	10.778653965448566
0.7739814391098985	10.797291915090662
0.7947222745496731	10.815499537831865
0.8158012757980133	10.834479163273741
0.837211108915071	10.854586526858935
0.8589438666067782	10.875319493533016
0.8809910680547685	10.896697350105732
0.9033436432916392	10.918659338419896
0.9259919510590512	10.941192709459385
0.9489257792236427	10.963330856642457
0.9721343542108559	10.986581479092633
0.9956063509882722	11.009614377488107
1.0193299040532253	11.033185536855697
1.0432926190678304	11.056173562617488
1.0674815971780518	11.07950464808457
1.0918834485660007	11.103222223263904
1.1164842996763955	11.126224158543083
1.141269820459555	11.149285205800258
1.1662252780372957	11.17227652715745
1.1913354974596533	11.19525314784805
1.2165849499071315	11.217584939561203
1.2419577430966766	11.240253083124562
1.2674376704001482	11.261695057567316
1.2930082137745922	11.282632227854862
1.3186526157957683	11.304216577106356
1.3443538785116793	11.325293984103231
1.3700948033349223	11.344566163236715
1.3958580384492993	11.364592538946708
1.4216260924834971	11.383648875431918
1.447378884115648	11.401715380880644
1.4730881794843174	11.420188815923913
1.4987238669563052	11.43716721999539
1.5242559544666094	11.453473449752243
1.5496547094598292	11.469242469724946
1.5748907744859064	11.48422194248883
1.5999352658575507	11.498223634553412
1.624759851543521	11.511287477112244
1.6493368418508765	11.523610735965812
1.6736392554285773	11.535227943981575
1.697640894494689	11.545276343539173
1.7213163997439849	11.554604559199051
1.7446413219775434	11.563277350459877
1.7675921632328355	11.570226971093426
1.7901464366320783	11.57631860480314
1.8122826972904924	11.58135396790275
1.833980593442647	11.585302074884277
1.8552208869074867	11.588227584641238
1.8759854868193273	11.590278080824975
1.8962574708034297	11.590571741611905
1.9160210983972685	11.589597425584847
1.9352618255041865	11.588233427920565
1.9539663129522438	11.585285978289079
1.97212242153687	11.581264774363332
1.9897192139395483	11.576216846673583
2.006746949549143	11.569670814315034
2.023197068983777	11.562223370982496
2.03906217805191	11.553350442915788
2.0543360329155664	11.5437081998716
2.0690135186279663	11.533230860619986
2.0830906180317696	11.521174744748164
2.096564387591474	11.507395460356296
2.1094329261983304	11.493289292301942
2.121695339433429	11.478246147210738
2.133351712474407	11.461664575306749
2.144403064042178	11.444295760030311
2.15485131655319	11.42629567583
2.1646992508687233	11.406465449743763
2.1739504675938237	11.386275441307665
2.1826093507881588	11.365275423124663
2.190681021727372	11.342583280298639
2.198171301015678	11.319397822247053
2.205086657808962	11.295344911820385
2.211434186755741	11.270624203461088
2.2172215503838815	11.245362684421899
2.222456944354368	11.218373999835618
2.2271490566815753	11.191273692709798
2.2313070338109915	11.163219318376374
2.23494043361595	11.134597777972349
2.238059195642651	11.104703218710993
2.240485647191772	11.077128949599757
2.2387483014711025	11.059266524458291
2.235246572192129	11.036617170980056
2.230645268881856	11.011527265980249
2.225210574912941	10.984272042108108
2.2191005354973887	10.955219993615934
2.2124360387811812	10.92443683101724
2.205268894998994	10.892526101017298
2.1977349254175635	10.859440489721946
2.189815396446424	10.825442699153431
