Mass (M_sun)) 	 Radius (km) 
0.16094776408628944	19.753265454582476
0.16394698180218492	19.351148567434187
0.16702892353258997	18.97025699697088
0.17020286282783958	18.608692760361617
0.1734825051921898	18.26540530262493
0.17687962050748568	17.937394358168962
0.18040454383809318	17.624336074983173
0.18406657640464547	17.324577242229854
0.18787422832078587	17.038273754296792
0.1918355574879685	16.765118967950094
0.19595814938255024	16.503258638903493
0.20024915996110287	16.253354807484428
0.20471562894588435	16.0153961032281
0.2093641805877339	15.787599867131483
0.21420139747440714	15.570715463747488
0.21923359703710363	15.36453923029633
0.2244669796385855	15.168360471247771
0.2299076541749633	14.981508932752737
0.23556151944759113	14.80421410405471
0.24143450717763196	14.635575844214868
0.24753228472546654	14.476364089670598
0.2538606182931234	14.324697973013455
0.2604249907304008	14.182361686508465
0.2672309956264702	14.047595660372286
0.27428397485882994	13.920499345404941
0.2815893136075251	13.80048333729804
0.28915226764816104	13.688297847496782
0.2969779707441854	13.582687769124759
0.3050715841154031	13.483455214635102
0.31343802097290024	13.390692957597256
0.32208223789460105	13.304292647718329
0.33100904467249015	13.22341399188545
0.3402230791411859	13.147595151905499
0.3497289759386959	13.077556718513595
0.3595311912680431	13.012579161574926
0.36963400355895554	12.952537810300234
0.3800416342831568	12.896581914573359
0.39075814137523135	12.845695072449125
0.40178736107062046	12.799493810434441
0.4131329952174286	12.756522714459837
0.4247985805481292	12.718217662795206
0.43678744958012194	12.683214938379143
0.449102724523177	12.651725509690413
0.4617472882495865	12.623209885884867
0.4747238058489536	12.598649491092377
0.48803470502673413	12.577179796597063
0.5016821534091079	12.557662835045912
0.5156680454369549	12.541319779538254
0.5299939913377241	12.527604657813741
0.5446613039326247	12.516305671054472
0.5596709857991392	12.5073669552195
0.5750237155461811	12.50061250603568
0.5907198361677024	12.495573834282604
0.606759340311924	12.492650951336584
0.6231418585499416	12.492281254957799
0.6398666651091918	12.492586358769268
0.6569326466761368	12.49551641632569
0.6743382826722925	12.499491189866673
0.6920816416042106	12.504494612991092
0.7101603870954071	12.511559968954431
0.7285717973471154	12.519481413656393
0.7473126588000951	12.528609780965622
0.7663793380253401	12.538265929759772
0.7857678013443575	12.550228862616548
0.8054734812264782	12.56212131309709
0.8254914495423203	12.574489597907037
0.8458162246589884	12.587662842295428
0.8664419548334954	12.602207360485428
0.8873622367084032	12.61719133344528
0.9085702768875102	12.632226964149089
0.9300587837809716	12.648252949663801
0.9518199893887102	12.66428471208799
0.9738457069379607	12.680251427711605
0.9961272804313748	12.697296320712846
1.018655589528346	12.713726079064708
1.0414210839957687	12.73066880975973
1.0644137857042586	12.748207826001618
1.0876232887295358	12.765269073301443
1.1110387754919377	12.781332978049607
1.1346490246957792	12.798423369765603
1.1584424268673816	12.816220452702481
1.1824069994773223	12.83242549701758
1.206530399045873	12.848678251385138
1.2307999419092441	12.865195830713837
1.2552026322323846	12.88072846802075
1.2797251540237167	12.896280214895356
1.3043538996721367	12.911656962615266
1.3290750207926982	12.927227361429457
1.3538744112877563	12.941173303328908
1.3787377371907918	12.954729996603927
1.4036504911079337	12.968411716073474
1.428597966008809	12.981235919856813
1.4535653235310781	12.993231882065722
1.4785376042771377	13.004704055741328
1.5034997313355214	13.016267978306043
1.528436572629643	13.026636265765474
1.5533329498523856	13.036253490879417
1.5781736601027108	13.045291814472616
1.60294350877831	13.05367428419776
1.6276273338862621	13.061154014985158
1.6522100359402985	13.06757010604703
1.6766766008088867	13.073620362325636
1.7010121274779144	13.079247168049008
1.725201852258718	13.084207287946457
1.749231171508628	13.087277560553392
1.773085673315553	13.089734694523187
1.7967511629768909	13.091691680573085
1.8202136683726517	13.093234874617128
1.843459490417755	13.09339921069523
1.8664751968148325	13.092566577263472
1.8892476705737216	13.0912786363356
1.9117641024185745	13.088720894250958
1.9340120340544942	13.086250565943132
1.95597936535079	13.081285759699865
1.9776543688209889	13.076506977281802
1.9990257099021322	13.07125884625876
2.020082462363146	13.064220560037887
2.0408141204457677	13.056459353416415
2.061210611345177	13.04823826694416
2.0812623084581903	13.038588629077905
2.100960039117158	13.028309931461637
2.1202950914651493	13.016654660771927
2.1392592270710646	13.005263854688225
2.1578446860831346	12.992299470901676
2.176044187610234	12.979222234116914
2.1938509415786376	12.964261642702628
2.2112586420901144	12.949306916418328
2.2282614784059924	12.933213188676081
2.244854129144073	12.916232677385693
2.2610317636073702	12.897575266282537
2.2767900382579187	12.879403341665602
2.292125098704915	12.860186250451315
2.3070335702209532	12.840215428749362
