Mass (M_sun)) 	 Radius (km) 
0.1684983495893014	19.73241721232751
0.17169503917077758	19.350521406244642
0.17497876007832813	18.989456321372522
0.17835101813411522	18.647425815819282
0.1818133368717016	18.323081164902675
0.18536727345491025	18.016260720642876
0.18901936441846437	17.72353239053251
0.19281892622185	17.442631430410678
0.1968116711583757	17.171246415889716
0.20102336679603322	16.907279440691035
0.20547308325263028	16.652399081719437
0.21017705668885092	16.406414140127445
0.21515014111897682	16.16963209367106
0.22040550281416207	15.941675170128079
0.22595597055333602	15.724165412681405
0.23181474058853027	15.516251105852339
0.23799367603122015	15.317524624967797
0.24450456755833655	15.12959638373118
0.25136020353017063	14.951595624331864
0.2585714482092034	14.783543372487573
0.2661506081239244	14.625721183211075
0.2741096910540069	14.477697744123379
0.28245963245495315	14.339358531228571
0.2912133174146098	14.211244982300839
0.3003814644569362	14.091305034521199
0.309976615550963	13.981292673666399
0.32001061121747354	13.880287990252931
0.3304948199492812	13.787280895134089
0.34144222552284137	13.703281053045743
0.3528636218561459	13.626184393383923
0.3647720571172587	13.558303085338498
0.37717903145469267	13.496679752216137
0.39009649027651994	13.443155385727488
0.40353725134952595	13.395576513487772
0.417512141561645	13.354629263154937
0.4320341510238748	13.3205141162034
0.44711456481833617	13.292580506669367
0.46276499172237595	13.270387295001543
0.4789978931992431	13.253532213511642
0.4958235724466476	13.242521530258887
0.5132539719564221	13.235678403951782
0.5313002587541926	13.234642504299343
0.5499722999475579	13.237727959361067
0.5692814028969665	13.245194252677905
0.5892372823624231	13.257279605365575
0.6098491544163123	13.272357888047019
0.6311270244747165	13.292252220081338
0.6530791917367657	13.315173080595528
0.6757135025245804	13.34062241627793
0.6990382097564554	13.370681600935447
0.7230601845235171	13.403295096861763
0.7477851347588395	13.438414119253494
0.773219133009324	13.476657777894015
0.7993672928870702	13.517547047083339
0.8262329078563944	13.561249824358645
0.8538192345346809	13.606675619932124
0.8821288038121934	13.654593842665513
0.9111629610281845	13.704205956760788
0.9409213881319094	13.755657021997907
0.971403418042041	13.809189357010737
1.0026073485540743	13.864182934303335
1.0345302904596647	13.920619649854338
1.0671666622603635	13.978439766645971
1.1005061688105453	14.03750535875376
1.134532230066631	14.098212037368718
1.1692264185378476	14.159285950307316
1.2045685753213728	14.22129905170043
1.2405367835038388	14.283605029478721
1.277107353640194	14.346710589555455
1.3142548257783273	14.410648544801298
1.3519519757203586	14.475211066227518
1.3901698419592063	14.538563499221627
1.4288777559175467	14.603272491763327
1.4680433867480256	14.667569400151091
1.507632794725928	14.732211060046804
1.5476104731353095	14.795505941997991
1.5879394086278222	14.858653326510561
1.6285812239203032	14.9221811741798
1.6694962227773646	14.984208598747376
1.7106434110268227	15.045582059754846
1.7519807603409876	15.1064514703698
1.7934651365865548	15.166245276770029
1.8350525773099369	15.224726540295299
1.8766982505883552	15.283218948690989
1.9183567442392357	15.33923529363889
1.959982050436809	15.394347895397795
2.001527764813111	15.44762448943415
2.0429472253643386	15.500521591453253
2.0841936339896634	15.551255135663869
2.1252201762507803	15.600571704484594
2.165980176264404	15.647687586386898
2.2064272252531776	15.694314081680997
2.246515308325101	15.738237210609338
2.2861989335106268	15.779629579462961
2.325433276123613	15.820251125432208
2.3641742960339336	15.858582543454547
2.40237880701162	15.894367625785504
2.4400046798689483	15.92866076571816
2.4770108515245153	15.961236193586233
2.5133574912286973	15.991241943345305
2.5490060756570005	16.019118244073415
2.5839194548892257	16.044373479665833
2.6180619491816395	16.068242890154263
2.65139941335612	16.089309581361807
2.6838992969960747	16.108312453285894
2.715530687759027	16.125224011969408
2.746264387214799	16.139384464027103
2.7760728990325956	16.15226797255204
2.804930505131694	16.162146314065154
2.832813254099651	16.169307904525365
2.8596989827833936	16.174701931626675
2.885567324260379	16.178233014719233
2.9103996993691794	16.178570639770758
2.9341793089634454	16.17726103923716
2.9568911204751487	16.173463866464576
2.978521839908739	16.167607425204064
2.99905988238757	16.159537921407793
3.0184953438075497	16.149248163432198
